src_system,sub_system,data_cat,data_frq,record_type,counterparty_short_name,counterparty_full_name,address_line_0,address_line_1,address_line_2,address_line_3,city,country,postal_code,fax_number,telex_number,industry,is_broker,is_custodian,is_issuer,is_bank,is_subsidiary,is_corporate,primary_contact,primary_number,other_contact,other_number,subsidiary_level,counterparty_grandparent,counterparty_parent,resident_y_n,mas_industry_code,country_of_incorporation,cels_code,industry_group,src_id,processing_date,m_label
gmp,cis,sta,dly,D,PETRONAS,PETROLIAM NASIONAL BERHAD,,,,,,Malaysia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,PETRONAS,PETRONAS,,107000,MALAYSIA,,AFM-Oil & Gas Extraction (ESG),gmp_cis_sta_dly_counterparty,20251201,1135
gmp,cis,sta,dly,D,CAPITALAND,CAPITALAND GROUP PTE. LTD.,168 ROBINSON ROAD,#30-01 CAPITAL TOWER,SINGAPORE 068912,,SINGAPORE,Singapore,068912,,,,N,N,Y,N,N,Y,,,,,Subsidiary,CAPITALAND,CAPITALAND,,304042,SINGAPORE,,BCR-Property Investment Co-Others (NS35),gmp_cis_sta_dly_counterparty,20251201,1136
gmp,cis,sta,dly,D,ICICI BANK,ICICI BANK LIMITED,2ND FLOOR,BANDRA-KURLA COMPLEX,MUMBAI,400051,MUMBAI,India,400051,,,,N,N,Y,Y,N,Y,,,,,Branch,ICICI GRP,ICICI BK,,601101,INDIA,ICICINBB,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,DBS,DBS BANK LTD,"12 MARINA BOULEVARD,",LEVEL 3 MARINA BAY,FINANCIAL CENTRE TOWER 3,SINGAPORE 018982,SINGAPORE,Singapore,018982,,Treasury Operations,,N,Y,Y,Y,N,N,,,,,Branch,DBS BK GRP,DBS BK,,601101,SINGAPORE,DBSSSGSG,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1138
gmp,cis,sta,dly,D,HUTCHINSON WHAMPOA,HUTCHISON WHAMPOA LIMITED,"22ND FLOOR, HUTCHISON HOUSE,","10 HARCOURT ROAD, HONG KONG",,,HONG KONG,Hong Kong,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,HUTCHINSON WHAMPOA,HUTCHINSON WHAMPOA,,503001,HONG KONG,,TSC-Telecommunications,gmp_cis_sta_dly_counterparty,20251201,1139
gmp,cis,sta,dly,D,GS CALTEX CORP,GS CALTEX CORPORATION,1 RAFFLES PLACE,#25-63 ONE RAFFLES PLACE TWR 2,SINGAPORE 048616,,SINGAPORE,Korea (the Republic of),048616,,,,N,N,Y,N,N,N,,,,,Subsidiary,GS CALTEX CORP,GS CALTEX CORP,,205003,SOUTH KOREA,,MFG-Refined Petroleum & Coke Products (ESG),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SONY CORP,SONY CORP,,,,,,Japan,,,,,N,N,Y,N,N,Y,,,,,Subsidiary,SONY CORP,SONY CORP,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,RELIANCE,RELIANCE INDUSTRIES LIMITED,3RD FLOOR MAKER CHAMBERS IV,222 NARIMAN POINT,MUMBAI 400 021 INDIA,,MUMBAI,India,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,RELIANCE,RELIANCE,,205003,INDIA,,MFG-Refined Petroleum & Coke Products (ESG),gmp_cis_sta_dly_counterparty,20251201,1144
gmp,cis,sta,dly,D,CITIGROUP INC - US,CITIGROUP INCORPORATE,,,,,,United States,,,,,N,N,Y,Y,N,Y,,,,,Subsidiary,CITIGROUP INC - US,CITIGROUP INC - US,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,PCCW-HKT,PCCW HKT TELEPHONE LIMITED,,,,,,Hong Kong,,,,,N,N,Y,N,N,N,,,,,Subsidiary,PCCW-HKT,PCCW-HKT,,,HONG KONG,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,HONG KONG LAND,HONGKONG LAND CO LTD,,,,,,Hong Kong,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,HONG KONG LAND,HONG KONG LAND,,605071,SINGAPORE,,FIH-Property Investment Co-Others (NS35),gmp_cis_sta_dly_counterparty,20251201,1147
gmp,cis,sta,dly,D,TEMASEK,TEMASEK HOLDINGS (PRIVATE) LIMITED,60B ORCHARD ROAD,#06-18 THE ATRIUM @ ORCHARD,SINGAPORE 238891,,SINGAPORE,Singapore,238891,,,,N,N,Y,N,N,N,,,,,Subsidiary,TEMASEK,TEMASEK,,880004,SINGAPORE,,OTH-Singapore Government Investment Arm,gmp_cis_sta_dly_counterparty,20251201,1149
gmp,cis,sta,dly,D,NOBLE GROUP,NOBLE GROUP LIMITED,18TH FLOOR MASS MUTUAL TOWER,38 GLOUCESTER ROAD,HONG KONG,,HONG KONG,Hong Kong,000000,,,,N,N,Y,N,N,Y,,,,,Subsidiary,NOBLE GROUP,NOBLE GROUP,,407000,BERMUDA,,"IEW-Petroleum, Mineral Fuels & Related Products (ESG)",gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,QANTAS AIRWAYS,QANTASAIRWAYS,,,,,,Australia,,,,,N,N,Y,N,N,Y,,,,,Subsidiary,QANTAS AIRWAYS,QANTAS AIRWAYS,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,KOOKMIN BANK,KOOKMIN BANK,"10F, 115 YEOUIGONGWON-RO",YEONGDEUNGPO-GU,SEOUL,S. KOREA,SEOUL,Korea (the Republic of),,,,,N,N,Y,Y,N,Y,,,,,Branch,KOOKMIN BK GRP,KOOKMIN BK,,601101,SOUTH KOREA,CZNBKRSE,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BANK OF INDIA,BANK OF INDIA,"EXPRESS TOWERS , NARIMAN POINT",MUMBAI (BOMBAY) 400 021,MAHARASHTRA,,MUMBAI,India,,,,,N,N,Y,Y,N,N,,,,,Branch,BK OF INDIA,BK OF INDIA,,601101,INDIA,BKIDINBB,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,STATE BANK OF INDIA,STATE BANK OF INDIA,"CORPORATE CENTRE, STATE BANK","BHAVAN, MADAME CAMA ROAD,","NARIMAN POINT, MUMBAI-400021",INDIA,MUMBAI,India,,,,,N,N,Y,Y,N,N,,,,,Branch,STATE BK OF INDIA GRP,STATE BK OF INDIA,,601101,INDIA,SBININBB,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,HANA BANK,KEB HANA BANK,HANA BANK BUILDING FLOOR 5,"101-1, 1-KA, EULJIRD CHUO-KU,",SEOUL,100-719,SEOUL,Korea (the Republic of),100-719,,,,N,N,Y,Y,N,N,,,,,Branch,HANA BK GRP,HANA BK,,,SOUTH KOREA,HNBNKRSE,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,EXPORT-IMPORT BANK OF KOREA,EXPORT-IMPORT BANK OF KOREA,16-1 YOIDO-DONG,YOUNGDEUNGPO-GU,SEOUL,150 010,SEOUL,Korea (the Republic of),150 010,,,,N,N,Y,Y,N,N,,,,,Branch,EXPORT IMPORT BK OF KOREA GRP,EXIM BK OF KOREA,,601122,SOUTH KOREA,EXIKKRSE,FIH-National Development Banks,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,HYUNDAI,HYUNDAI MOTOR COMPANY,,,,,,Korea (the Republic of),,,,,N,N,Y,N,N,Y,,,,,Subsidiary,HYUNDAI,HYUNDAI,,,SOUTH KOREA,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,EXPORT-IMPORT BANK OF CHINA,THE EXPORT-IMPORT BANK OF CHINA,,,,,,China,,,,,N,N,Y,Y,N,N,,,,,Branch,GOVT OF CHINA GRP,EXIM BK OF CHINA,,,CHINA,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,CHINA DEVELOPMENT BANK,CHINA DEVELOPMENT BANK CORPORATION,NO.18 FUXINGMENNEI STREET,100031 BEIJING,,,BEIJING,China,,,,,N,N,Y,Y,N,N,,,,,Branch,GOVT OF CHINA GRP,CHINA DEVT BK,,,CHINA,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,TSI,THE STEEL INDEX,,,,,,,,,,,N,Y,N,N,N,Y,,,,,Subsidiary,TSI,TSI,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,LPPM,LONDON PLATINUM & PALLADIUM MARKET,,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,LPPM,LPPM,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,LBMA,LONDON BULLION MARKET ASSOCIATION,,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,LBMA,LBMA,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,OCBC-S,OVERSEA-CHINESE BANKING CORPORATION LIMITED,65 CHULIA STREET,#12-04 OCBC CENTRE,SINGAPORE 049513,,SINGAPORE,Singapore,049513,68307977,Treasury Operations,,N,N,Y,Y,N,Y,,63187391/7166,,,Branch,OCBC BK GRP,OCBC BK,,601101,SINGAPORE,OCBCSGSG,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1141
gmp,cis,sta,dly,D,BANK OF CHINA,BANK OF CHINA LIMITED,"1 FUXINGMEN NEI AVE,",BEIJING 100818,P.R.CHINA,,CHINA,China,000000,,,,N,N,Y,Y,N,N,,,,,Branch,BK OF CHINA GRP,BK OF CHINA,,601101,CHINA,BKCHCNBJ,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1142
gmp,cis,sta,dly,D,UOB-S,UNITED OVERSEAS BANK LIMITED,80 RAFFLES PLACE,UOB PLAZA 1,SINGAPORE 048624,,SINGAPORE,Singapore,000000,,,,Y,Y,Y,Y,N,N,,6530-5081/5080/5078/5079/5043,,,Branch,UNITED OVERSEAS BK GRP,UTD OVS BK,,601101,SINGAPORE,UOVBSGSG,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1121
gmp,cis,sta,dly,D,UOB,NOT_DEFINED,,,,,,Singapore,,,,,N,N,Y,Y,N,N,,,,,Subsidiary,UOB,UOB,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SUN HUNG KAI PROPERTIES,SUN HUNG KAI PROPOERTIES LIMITED,,,,,,Hong Kong,,,,,N,N,Y,N,N,N,,,,,Subsidiary,SUN HUNG KAI PROPERTIES,SUN HUNG KAI PROPERTIES,,,HONG KONG,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SK TELECOM,SK TELECOM CO LTD,SK T-TOWER,"11,EULJIRO 2-GA, JUNG-GU,","SEOUL, KOREA",,KOREA,Korea (the Republic of),000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,SK TELECOM,SK TELECOM,,503001,SOUTH KOREA,,TSC-Telecommunications,gmp_cis_sta_dly_counterparty,20251201,1124
gmp,cis,sta,dly,D,TENAGA,TENAGA NASIONAL BERHAD,2ND FLOOR NLDC BUILDING,NO 129 JALAN BANGSAR,,50732 KUALA LUMPUR,,Malaysia,50732,,,,N,N,Y,N,N,N,,,,,Subsidiary,TENAGA,TENAGA,,821000,MALAYSIA,,UTY-Electricity Transmission & Distribution (ESG),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SWIRE PACIFIC,SWIRE PACIFIC LIMITED,,,,,,Hong Kong,,,,,N,N,Y,N,N,N,,,,,Subsidiary,SWIRE PACIFIC,SWIRE PACIFIC,,,HONG KONG,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SGD-A,"VAR, SGD, A RATING",,,,,,Singapore,,,,,N,N,Y,N,N,N,,,,,Subsidiary,SGD-A,SGD-A,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SGD-BBB,"VAR, SGD, BBB RATING",,,,,,Singapore,,,,,N,N,Y,N,N,N,,,,,Subsidiary,SGD-BBB,SGD-BBB,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SGD-BB,"VAR, SGD, BB RATING",,,,,,Singapore,,,,,N,N,Y,N,N,N,,,,,Subsidiary,SGD-BB,SGD-BB,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,MYR-AA,"VAR, MYR, AA RATING",,,,,,Malaysia,,,,,N,N,Y,N,N,N,,,,,Subsidiary,MYR-AA,MYR-AA,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,JPY-AA,"VAR, JPY, AA RATING",,,,,,Japan,,,,,N,N,Y,N,N,N,,,,,Subsidiary,JPY-AA,JPY-AA,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,JPY-A,"VAR, JPY, A RATING",,,,,,Japan,,,,,N,N,Y,N,N,N,,,,,Subsidiary,JPY-A,JPY-A,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,EUR-AAA,"VAR, EUR, AAA RATING",,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,EUR-AAA,EUR-AAA,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,EUR-AA,"VAR, EUR, AA RATING",,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,EUR-AA,EUR-AA,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,EUR-A,"VAR, EUR, A RATING",,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,EUR-A,EUR-A,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,EUR-AAM,"VAR, EUR, AAM RATING",,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,EUR-AAM,EUR-AAM,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,CR SUISSE INTL-LDN,CREDIT SUISSE INTERNATIONAL,ONECABOT SQUARE,E14 4QJ LONDON,,,LONDON,United Kingdom,E14 4QJ,44-207-458-8209,Treasury Operations,,N,N,Y,Y,N,N,,44-207-888-1846,,,Branch,CREDIT SUISSE GRP,CR SUISSE INTL,,601301,UNITED KINGDOM,CSFPGB2L,FIH-Investment Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,CR SUISSE-ZRH,CREDIT SUISSE AG,8 PARADEPLATZ,ZURICH,CH-8070,,ZURICH,Switzerland,CH-8070,41443372107,,,Y,Y,Y,Y,N,N,,41443331111,,,Branch,CREDIT SUISSE GRP,CR SUISSE AG,,601101,SWITZERLAND,CRESCHZZ,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,DANSKE BK-CPN,DANSKE BANK A/S,HOLMENS KANAL 2-12,DK-1092 COPENHAGEN K,DENMARK,,COPENHANGEN,Denmark,,,Treasury Operations,,N,N,Y,Y,N,N,,,,,Branch,DANSKE BK GRP,DANSKE BK,,601101,DENMARK,DABADKKK,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1232
gmp,cis,sta,dly,D,DEUTSCHE-FFT,DEUTSCHE BANK AKTIENGESELLSCHAFT,TANNUSANLAGE 12,D-60262 FRANKFURT AM MAIN,GERMANY,,GERMANY,Germany,000000,6883 1639,,,N,N,Y,Y,N,N,,6423-6382,,,Branch,DEUTSCHE BK GRP,DEUTSCHE BK,,601101,GERMANY,DEUTDEFF,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1233
gmp,cis,sta,dly,D,DEUTSCHE-LDN,DEUTSCHE BANK AKTIENGESELLSCHAFT,21 MOORFIELDS,LONDON,EC2Y 9DB,,LONDON,United Kingdom,,6883 1639,Treasury Operations,,N,Y,Y,Y,N,N,,6423-6382,,,Branch,DEUTSCHE BK GRP,DEUTSCHE BK,,601101,GERMANY,DEUTGB2L,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1235
gmp,cis,sta,dly,D,DEUTSCHE-S,DEUTSCHE BANK AKTIENGESELLSCHAFT,1 RAFFLES QUAY,#17-00 SOUTH TOWER,SINGAPORE 048583,,SINGAPORE,Singapore,048583,,Treasury Operations,,N,N,Y,Y,N,N,,,,,Branch,DEUTSCHE BK GRP,DEUTSCHE BK,,601101,GERMANY,DEUTSGSG,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1236
gmp,cis,sta,dly,D,EMIRATES NBD-DUBAI,EMIRATES NBD BANK PJSC,PO BOX 2923,DEIRA DUBAI CITY,,,DUBAI,United Arab Emirates,,,,,N,N,Y,Y,N,N,,,,,Branch,EMIRATES BK INT'L GRP,EMIRATES NBD PJSC,,601101,UNITED ARAB EMIRATES,UBMEAEAD,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1237
gmp,cis,sta,dly,D,EUR-AAP,"VAR, EUR, AAP RATING",,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,EUR-AAP,EUR-AAP,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,EUR-AP,"VAR, EUR, AP RATING",,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,EUR-AP,EUR-AP,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,EUR-AM,"VAR, EUR, AM RATING",,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,EUR-AM,EUR-AM,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,EUR-BBB,"VAR, EUR, BBB RATING",,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,EUR-BBB,EUR-BBB,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,EUR-BB,"VAR, EUR, BB RATING",,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,EUR-BB,EUR-BB,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,EUR-BBBM,"VAR, EUR, BBBM RATING",,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,EUR-BBBM,EUR-BBBM,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,EUR-BBBP,"VAR, EUR, BBBP RATING",,,,,,,,,,,N,N,Y,N,N,N,,,,,Subsidiary,EUR-BBBP,EUR-BBBP,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,A-MARK PRECIOUS METALS INC*,"A-MARK PRECIOUS METALS, INC",429 SANTA MONICA BOULEVARD,"SUITE 230, SANTA MONICA","CA 90401, USA",,SANTA MONICA,United States,000000,(310) 3190279,,,N,Y,N,N,N,N,,(310) 3190371,,,Subsidiary,A-MARK PRECIOUS METALS INC*,A-MARK PRECIOUS METALS INC*,,604005,UNITED STATES,,FIH-Bullions/Futures/Forex (Regulated),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,ANZ-MLB,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,100 QUEEN ST,MELBOURNE 3000,AUSTRALIA,,MELBOURNE,Australia,,,Treasury Operations,,N,N,Y,Y,N,N,,,,,Branch,ANZ BKG GRP,ANZ BK,,601101,AUSTRALIA,ANZBAU3M,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1214
gmp,cis,sta,dly,D,ANZ-WLG,ANZ BANK NEW ZEALAND LIMITED,"LEVEL 14,ANZ TOWER",215-229 LAMBTON QUAY,WELLINGTON,,WELLINGTON,New Zealand,,61 3 9188 0255,,,N,N,Y,Y,N,N,,61 3 8655 3141,,,Branch,ANZ BKG GRP,ANZ BK NEW ZEALAND LTD,,601101,NEW ZEALAND,ANZNNZ2W,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1215
gmp,cis,sta,dly,D,ARGOR HERAEUS SA*,ARGOR - HERAEUS SA,VIA MOREE 14 CH-6850 MENDRISIO,,,,ZURICH,Switzerland,000000,+41 916405338,,,N,Y,N,N,N,N,,,,,Subsidiary,ARGOR HERAEUS SA*,ARGOR HERAEUS SA*,,207003,SWITZERLAND,,MFG-Precious Metal (ESG),gmp_cis_sta_dly_counterparty,20251201,1216
gmp,cis,sta,dly,D,BK OF TOKYO-MIT-TKY,"MUFG BANK, LTD.",4-1 MARUNOUCHI 1-CHOME,CHIYODA-KU,100-0005 JAPAN,,TOKYO,Japan,100-0005,,Treasury Operations,,N,Y,Y,Y,N,N,,,,,Branch,MITSUBISHI UFJ FINANCIAL GRP,MUFG BANK LTD.,,601101,JAPAN,BOTKJPJT,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1218
gmp,cis,sta,dly,D,BOC-HK,BANK OF CHINA (HONG KONG) LIMITED,25/F BANK OF CHINA CENTRE,OLYMPIAN CITY,11 HOI FAI ROAD,WEST KOWLOON,HONG KONG,Hong Kong,,(852) 3406 2340,Treasury Operations,,N,Y,Y,Y,N,N,,,,,Branch,BK OF CHINA GRP,BK OF CHINA (HK),,601101,HONG KONG,BOCHHKHH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BONY-NY,THE BANK OF NEW YORK MELLON,"240 GREENWICH STREET,","NEW YORK, NY10286,",UNITED STATES,,NEW YORK,United States,10015,,Attn: Bonds Unit,,N,Y,Y,Y,N,N,,,,,Branch,BK OF NEW YORK MELLON GRP,BK OF NEW YORK MELLON,,601101,UNITED STATES,BONYUS33,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1220
gmp,cis,sta,dly,D,BTCO-NY,DEUTSCHE BANK TRUST COMPANY AMERICAS,ONE BANKERS TRUST PLAZA,"NEW YORK, NY 10015",USA,,NEW YORK,United States,10015,,,,N,Y,N,Y,N,N,,,,,Branch,DEUTSCHE BK GRP,DEUTSCHE BK TST CO AMERICAS,,601101,UNITED STATES,BKTRUS33,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1221
gmp,cis,sta,dly,D,CIBC-TRT,CANADIAN IMPERIAL BANK OF COMMERCE,ATRIUM ON BAY,595 BAY STREET SUITE 700,TORONTO,CANADA M5G 2M8,TORONTO,Canada,M5G 2M8,,Treasury Operations,,N,N,Y,Y,N,N,,,,,Branch,CIBC GRP,CANADIAN IMPL BK OF COMM,,601101,CANADA,CIBCCATT,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1222
gmp,cis,sta,dly,D,CITI-NY,CITIBANK NA,5800 SOUTH CORPORATE PLACE,57108 SIOUX FALLS,,,NEW YORK,United States,57108,,Treasury Operations,,N,Y,Y,Y,N,N,,,,,Branch,CITI GRP,CITIBANK,,601101,UNITED STATES,CITIUS33,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1224
gmp,cis,sta,dly,D,CLEARSTREAM-LUX,CLEARSTREAM BANKING SA,67 BD GD CHARLOTTE,PO BOX 1006,LUXEMBOURG,,LUXEMBOURG,Luxembourg,,,,,N,Y,N,N,N,N,,,,,Branch,CLEARSTREAM BKG,CLEARSTREAM BKG,,601104,LUXEMBOURG,CLEALULL,FIH-Clearing Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,COMMERZ-FFT,COMMERZBANK AKTIENGESELLSCHAFT,ZTB 6 INTERNATIONAL PAYMENTS,60261 FRANKFURT AM MAIN,GERMANY,,GERMANY,Germany,000000,,,,N,N,Y,Y,N,N,,,,,Branch,COMMERZBANK GRP,COMMERZBANK,,601101,GERMANY,COBADEFF,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1226
gmp,cis,sta,dly,D,COMMERZ-LUX,COMMERZBANK AG,,,,,,Luxembourg,,,,,N,Y,N,N,N,N,,,,,Branch,COMMERZBANK GRP,COMMERZBANK,,,LUXEMBOURG,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,HSBC USA-LDN,HSBC BANK USA N.A.,30 MONUMENT STREET,LONDON EC3R 8NB,UNITED KINGDOM,,LONDON,United Kingdom,EC3R 8NB,,,,N,Y,N,N,N,N,,,,,Branch,HSBC GRP,HSBC BK USA,,601101,UNITED STATES,,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,HSBC-HK,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED,"HSBC MAIN BUILDING,","1 QUEEN'S ROAD CENTRAL,",HONG KONG,,HONG KONG,Hong Kong,,(852)25254813,,,Y,N,Y,Y,N,N,,(852)28221111,,,Branch,HSBC GRP,HSBC,,601101,HONG KONG,HSBCHKHH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1251
gmp,cis,sta,dly,D,JPMORGAN CHASE & CO-NY,J.P. MORGAN CHASE & CO.,,,,,NEW YORK,United States,,,,,N,N,Y,N,N,N,,,,,Branch,JPMORGAN CHASE GRP,JPMORGAN CHASE & CO,,602005,UNITED STATES,,FIH-Bank Holding Companies,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,JPMORGAN CHASE-LDN,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","25 BANK STREET,","CANARY WHARF,","LONDON, E14 5JP,",UNITED KINGDOM,LONDON,United Kingdom,"E14 5JP,",,,,Y,Y,N,Y,N,N,,,,,Branch,JPMORGAN CHASE GRP,JPMORGAN CHASE,,601101,UNITED STATES,CHASGB2L,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1254
gmp,cis,sta,dly,D,JPMORGAN CHASE-NY,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",CHASESIDE BOURNEMOUTH,DORSET BH7 7DB ENGLAND,ATTN: KEITH LOWRIE/,CONFIRMATIONS MANAGER,NEW YORK,United States,,0044 1202 327319,Treasury Operations,,N,Y,Y,Y,N,N,,212-483-2323,,,Branch,JPMORGAN CHASE GRP,JPMORGAN CHASE,,601101,UNITED STATES,CHASUS33,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,1255
gmp,cis,sta,dly,D,MACQUARIE-SYD,MACQUARIE BANK LIMITED,1 ELIZABETH STREET,SYDNEY NSW 2000,,,SYDNEY,Australia,,65-66010660/612 82324570,Treasury Operations,,N,N,Y,Y,N,N,,65-66010036/612 82328534,,,Branch,MACQUARIE GRP,MACQUARIE BK,,601101,AUSTRALIA,MACQAU2S,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,USD-AAA,"VAR, USD, AAA RATING",,,,,,United States,,,,,N,N,Y,N,N,N,,,,,Subsidiary,USD-AAA,USD-AAA,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,USD-AA,"VAR, USD, AA RATING",,,,,,United States,,,,,N,N,Y,N,N,N,,,,,Subsidiary,USD-AA,USD-AA,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,USD-A,"VAR, USD, A RATING",,,,,,United States,,,,,N,N,Y,N,N,N,,,,,Subsidiary,USD-A,USD-A,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,USD-AM,"VAR, USD, AM RATING",,,,,,United States,,,,,N,N,Y,N,N,N,,,,,Subsidiary,USD-AM,USD-AM,,,,,,gmp_cis_sta_dly_counterparty,20251201,
